Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount
482,4.846292,3.635658,2.954959,-1.825432,-4.439609,3.431044,-0.653955,-4.234415,-0.265308,1.655738,-0.196028,-1.010308,2.986763,-2.998622,3.944795,-1.294697,-2.496555,3.182471,-1.135881,-2.757815,4.824433,-1.106632,-4.055644,-0.989545,-2.947353,-4.069732,1.716269,-3.214296,333.51
483,-0.683067,-2.120347,3.536032,0.886295,-3.915611,-1.885993,-3.598477,4.317056,4.060613,-1.638998,2.808565,-3.43876,2.901337,-0.144196,3.373366,-2.815523,0.989404,-1.497708,4.360411,0.929162,3.880813,2.957129,-4.379283,3.321489,3.751105,1.957418,4.050689,-0.874603,21.36
484,-2.456435,-3.709846,-2.219061,-1.551786,2.302776,-4.207466,1.3764,2.99887,3.702094,-0.339234,3.928901,-1.514035,4.66797,0.728192,-3.222503,2.630912,0.48999,1.412816,4.188427,-1.565374,2.542211,4.527856,-3.261381,-4.602261,-0.068311,-3.419518,4.800769,-0.725469,54.63
485,-1.958498,1.657928,0.190025,-3.705989,-1.828643,0.239542,-2.79826,1.010406,2.317381,1.945228,-2.837941,-3.106051,1.950065,3.065988,1.887305,-4.747619,4.523856,-3.993528,-2.577257,0.994499,0.675334,-1.025752,0.12737,3.125691,-3.029152,-3.292858,2.653247,2.240665,132.95
486,3.423658,-4.105383,1.032947,-2.891913,-2.692296,0.382694,2.252748,0.207573,-1.993152,-4.417521,-1.005134,-0.487899,4.333289,-0.885259,3.667032,-4.643987,-3.367314,-2.85772,-4.87331,-4.167764,-4.635933,1.940893,-3.56448,1.645171,-4.366072,4.10837,3.56809,-0.891112,495.57
487,-4.594089,2.77574,2.527215,-3.064109,2.747111,2.243669,-4.47579,3.208134,-1.290161,-2.234471,-1.714273,-3.686802,2.742732,-3.0433,3.355612,-3.158321,-1.212881,4.664701,-4.273274,4.314141,-3.983885,0.667702,-4.982638,-4.298719,-1.812619,2.423613,1.91256,3.983913,491.71
488,2.491152,-1.956972,3.585876,-4.388441,3.537173,2.266629,-1.446627,-4.734909,4.954289,-1.86184,-0.999782,-0.255536,3.228101,-3.382838,-0.419616,-0.10214,4.646536,0.860336,0.542053,0.995586,-1.808423,3.445095,4.056595,2.562271,-3.778938,-3.40421,-4.808091,-2.719308,191.99
489,-1.742732,-2.142674,-3.752478,1.632308,-4.393765,3.242199,3.887454,-3.706904,4.915914,0.221611,2.19989,0.360102,-0.630439,0.122874,3.884787,4.167824,-1.344326,-4.328868,0.268259,-1.383154,3.82978,2.553976,2.769963,2.316977,3.668334,-4.04732,3.85904,3.01769,24.06
490,-2.72102,-1.959486,0.982914,-1.792398,1.801572,2.524614,-3.181095,0.592864,-1.32576,3.56041,3.955213,4.256343,-0.014575,-4.624751,-0.26185,-4.879398,2.500399,-0.938436,-4.251037,3.507685,-3.253924,-4.765652,2.861302,-2.936495,4.882078,-0.783575,2.435268,2.658983,253.94
491,-0.432601,-3.199102,1.967924,-4.189246,-1.890913,-2.153458,3.026865,-4.47741,-4.04447,-1.565315,4.068119,0.386786,-0.179791,2.480572,2.792859,1.502734,4.997586,4.90134,-3.341413,2.747091,2.350232,-1.475063,-3.826908,1.709963,-0.521834,2.77149,-1.035484,-4.692435,83.73
492,0.09332,1.843966,2.468181,2.255094,-1.308173,-3.383488,-4.578262,4.064699,-4.805595,-3.737064,-2.667799,0.398813,4.118193,3.989387,2.793016,0.320845,1.220771,-3.518976,-3.30121,1.973987,1.659006,3.402723,-1.711107,-2.851507,4.781751,3.551241,0.674835,0.937243,398.86
493,-4.854808,-0.822332,-1.246184,-0.002488,4.12424,-0.749814,-4.541131,1.088335,-4.199846,2.848447,4.498266,0.232032,3.355134,-1.124026,-3.10534,-3.896635,-2.308105,1.432312,-0.792278,3.019623,-4.05981,-1.7983,3.062092,-0.354792,-0.617986,4.879863,2.442281,2.300326,425.95
494,4.972474,3.844318,-2.323795,-1.900246,1.00846,-4.573432,0.187734,-1.465461,-2.730053,-3.388803,-4.861728,-2.987732,-0.132159,-1.452829,0.29925,1.515795,3.809674,4.810974,-0.05085,-3.463994,-3.381432,-4.137449,-3.996735,-2.418458,-1.184441,-1.512133,3.874024,1.517478,383.16
495,-2.545827,2.664661,-4.563505,-3.248126,3.950914,-0.436709,0.729558,-3.923105,-4.415308,3.543924,3.357346,-0.343284,-0.49443,-0.337239,-0.550111,4.035394,-4.712635,-2.780292,0.818922,-0.893315,-4.312848,-1.413131,2.655054,1.308208,-2.054432,3.072976,-1.451096,-1.108382,276.67
496,-0.522975,-3.062059,-3.189965,3.658273,1.104391,4.958125,1.636927,1.186201,1.307611,0.039903,0.951267,4.111374,1.003702,4.365518,1.742232,-3.943866,-4.772771,0.802165,-2.841098,-3.060051,-4.926283,1.075451,2.345773,1.544536,0.12155,3.342382,1.377434,2.020931,212.04
497,4.613576,-2.434606,-2.352328,1.344388,-2.908015,3.820438,-1.490296,4.079647,-2.877091,-1.727394,4.713354,-2.624049,-4.449186,-4.456057,4.163411,1.48585,-2.255034,4.392046,4.12205,-0.376597,-1.558639,2.068291,4.499905,3.462245,2.421046,4.757581,-1.439228,0.651381,71.22
498,-3.598113,-1.494403,-2.441371,-2.402614,-1.340551,-0.918579,2.82599,-4.333707,-1.244416,-3.773462,2.037805,-1.434148,-1.248096,-0.408277,2.372944,2.113549,-0.228347,-3.261318,-2.111084,3.92818,-0.173834,-0.666573,-2.0206,4.962306,0.260318,2.290842,4.012679,4.750886,188.02
499,-3.89372,3.279916,-0.806034,2.387103,-0.400792,-3.140461,-4.285408,-4.106886,1.591115,-3.068715,-2.597605,2.528832,4.933643,-3.166414,-4.746037,-2.021419,-0.296245,-2.865371,1.094512,3.460817,-0.144926,-3.773128,-4.045976,3.73827,0.510027,0.528339,-2.870924,-0.027329,481.5
500,-0.594475,-3.424114,0.497174,2.905587,2.506522,-1.223314,0.879907,-3.220906,0.664206,3.690397,1.35442,0.456522,2.057038,2.057511,2.569107,1.288656,-2.306666,0.237089,3.067503,-1.084003,-3.526525,4.249446,-4.916332,-3.651689,4.365458,-1.890726,2.627255,4.316349,365.26
501,2.356982,-2.723694,-3.939737,-0.329546,-1.568717,4.281722,-4.919253,1.169595,-1.434477,-3.283394,0.634552,-2.140479,1.569954,0.254319,-2.290124,-3.52477,-3.628898,0.291012,-4.452152,4.114127,2.642801,-2.67276,3.519594,1.163043,4.927477,0.284823,0.487129,-0.051354,137.77
502,1.044396,4.497118,3.090219,-3.701459,0.555387,-0.623425,-2.458483,-3.775555,-2.547041,-3.327284,-0.270445,-4.879989,1.86408,4.215988,-4.216198,-3.359764,1.393068,-3.130599,3.78665,2.39993,-0.329228,-2.518038,2.680776,-2.85609,1.931766,3.774788,0.304955,4.820375,496.04
503,-1.397973,-0.264674,-2.664318,-0.122921,-1.841011,-0.877281,2.20886,-3.742686,-0.114124,-2.583966,-1.935921,0.264717,-2.293697,3.794112,0.747127,-4.771818,-4.5851,-1.282441,3.648415,2.475586,-2.280122,-1.726517,4.32834,0.520694,1.269848,-0.220288,1.909753,-4.304437,84.12
504,1.45951,-3.802441,-1.300944,3.901742,0.489592,-1.253277,4.561755,2.82974,-1.930839,-0.730386,0.31081,0.05592,3.068309,1.428556,-0.06619,2.714906,1.856032,-3.376673,2.062251,-3.81763,0.555096,4.962178,-2.287678,-2.968968,0.528657,0.682277,-0.389894,1.069522,197.88
505,0.696002,4.193771,-0.42363,-4.213459,2.426474,-1.185263,4.076197,-2.268848,3.545805,-0.451473,-1.115332,-3.546714,0.751564,3.875369,4.611892,-1.976112,-1.507878,2.242026,-4.1677,2.182637,3.242397,1.691395,4.134164,2.525539,-3.512196,3.867664,3.426212,4.928831,43.5
506,-0.486782,2.948978,-0.690992,2.441665,4.40407,-2.544416,-3.214933,-2.404533,1.609318,0.189682,2.077136,-2.845097,3.490784,2.352247,-0.336279,-1.499626,-2.281632,4.697266,-3.720752,-0.074268,4.567425,-1.730394,-2.959165,-2.460537,-3.920699,-3.4601,4.297604,1.349421,370.44
507,3.09961,-0.803558,2.758024,-0.038935,0.484352,-3.978507,4.639708,3.584392,-3.266879,-0.478893,-3.321823,-1.506912,-3.619448,4.253017,3.818935,0.018377,-4.480926,-0.941974,-3.624732,3.20725,4.783892,-1.992741,-0.281048,-2.036706,-3.580557,3.077799,4.383341,-2.589617,153.91
508,1.13755,3.226613,-0.48309,-1.005741,1.644014,4.740558,-0.623043,4.54566,-3.295506,-4.96361,0.13366,-4.255258,3.419357,-1.121005,3.628818,-2.532076,-3.023868,3.452749,0.458053,0.875954,3.818759,0.914091,2.235399,2.888866,-0.41945,4.585284,-4.394304,0.791579,161.12
509,-3.983422,2.165238,3.147764,0.252615,-0.194033,4.702737,-3.432869,0.288602,0.664988,-0.253509,-4.11181,-3.863534,1.800043,-0.95472,0.789118,4.61589,3.636241,1.491265,2.172216,3.824519,-3.796121,-1.154968,1.358917,2.645567,-3.605108,-3.697055,3.518743,4.094348,472.18
510,1.98719,-0.70829,-3.814144,-4.491167,2.545399,1.76524,1.898097,-4.796317,-3.663172,3.870589,4.244657,3.312631,-3.270687,-2.468367,-2.859129,-3.693519,3.536918,3.339712,-0.933057,-3.608896,2.673989,-1.135143,2.850019,2.957645,1.531034,2.178,-4.374858,-4.449517,426.57
511,3.424112,-4.34778,4.83658,-3.529392,2.898995,1.646309,-1.004317,2.822112,-4.199524,0.407974,4.815566,0.077827,0.076816,1.385186,0.529807,-2.515163,-1.633463,-3.096798,3.251697,-4.950313,-0.061291,-2.952743,0.388757,-0.570372,4.954108,2.735963,-0.188881,0.269466,299.51
512,-2.471845,0.521815,2.857571,1.486043,3.207592,-2.840445,4.779024,-1.856544,2.788497,0.703856,-0.484253,-4.945989,2.18849,3.872634,0.685402,-2.762972,3.242687,2.570694,-3.861824,3.536699,-1.847788,1.014179,-2.595825,-2.470624,-3.484022,-3.484181,2.523595,3.779106,182.68
513,-3.483149,1.872194,1.172379,4.827641,-4.462593,2.953171,2.654944,4.529626,-3.756371,-3.199762,-2.905572,0.330344,4.002525,1.889404,-2.327438,-1.478604,4.605007,1.11028,-1.324873,-0.704491,-4.085642,-3.888744,-4.791844,-0.873799,-0.213163,3.452113,3.863489,-1.824953,7.03
514,3.622396,2.560675,0.9948,-0.343684,3.315497,0.091389,-4.255971,-1.630052,-3.8225,1.898917,3.621968,4.514937,4.364356,-2.610269,-4.247787,-2.800589,-4.044929,-4.231809,-1.186828,1.437988,1.611039,4.087774,4.634583,-2.028031,-4.893217,3.076253,-4.106477,1.413285,221.26
515,0.907754,-2.308491,4.201982,3.930538,4.672072,-4.572413,3.249512,-4.675956,-3.145238,-1.346576,1.59028,-3.806083,3.880322,-3.181405,1.126007,-0.149266,2.469064,-0.436901,-4.885308,-3.354369,0.711994,0.387009,4.756938,-0.460804,-1.024719,-2.047355,2.95442,1.047673,344.41
516,-4.68519,-1.259596,3.18599,1.840496,-2.009328,-0.352082,0.258351,2.154876,4.203802,-0.104319,1.025877,-3.001842,3.010526,-0.753179,2.438893,1.658571,-1.895821,0.79933,-2.704442,2.980616,3.110048,-2.68493,-1.600651,4.069047,-3.153301,-0.644429,1.210341,1.147027,280.9
517,3.800257,0.015514,4.267685,-2.309569,4.577155,1.618184,-1.543156,1.519058,4.805771,3.328329,-4.172856,0.34942,0.066752,3.467652,-4.379382,-1.870468,-0.896821,4.193868,-1.09926,1.368268,2.352625,-2.240413,2.068904,-4.762607,-0.421848,-0.873265,-2.735902,0.201056,34.63
518,1.269797,3.806394,4.918124,-3.809793,-3.730145,4.66238,-3.519768,0.244343,-4.893215,0.58081,-1.705006,3.278169,-4.699804,-2.383037,4.745825,3.034421,-1.182044,2.851915,4.898931,3.330103,2.219539,4.834074,0.78918,-0.569101,1.307308,-3.513187,-1.761738,0.604671,87.17
519,4.325111,-0.737451,3.407605,-0.717798,-1.443949,4.875156,0.384825,-4.754832,-3.313521,2.532238,-3.535962,-3.974937,-3.42157,-1.515628,-3.914385,-4.356226,-3.26886,2.120912,4.65078,-3.498167,-4.814441,-2.847202,0.764368,-2.013387,3.911213,-2.967614,4.764983,-1.457924,370.65
520,3.826132,-1.627459,2.05119,1.479732,4.718573,-0.72875,-0.668821,4.962503,3.332642,-0.268912,2.85488,-1.701556,-1.71476,-3.064162,0.897764,3.401138,-0.973501,4.930139,3.221199,1.29663,-4.940031,-0.9722,1.75568,-0.601704,-4.330969,-2.813398,4.66538,3.876204,82.49
521,-3.685493,0.550091,3.203378,2.463907,-0.966506,3.228679,-2.804823,3.347964,-1.73514,-2.099939,4.366913,-4.00286,-1.703287,1.902303,3.615684,1.115465,-1.993763,4.875425,-2.512423,3.597847,-1.19892,-1.577545,1.625819,3.658618,1.711229,1.299638,-1.272864,2.011952,207.97
522,-2.405959,0.684428,3.799328,-2.961147,3.460129,0.461354,3.854653,3.489902,-1.978477,0.121929,-2.777874,-0.351333,-3.550477,0.433324,4.145625,-1.552111,-0.002952,4.840498,-3.724327,3.723529,-2.949845,-4.800257,-4.391223,-1.976031,-3.034511,2.893516,0.455089,-0.129668,385.05
523,2.290388,-4.247619,1.418701,1.490655,2.734852,-1.15527,-3.697378,0.435413,3.992231,1.710826,1.246685,3.079917,-0.268719,3.43493,4.392985,-1.353985,-1.871617,-3.361751,-4.196447,-1.719409,-1.653035,3.702264,1.400863,2.985339,1.934308,-3.152591,-2.563279,-2.641474,301.28
524,4.477653,1.048328,0.358793,4.752096,3.79798,-0.959765,-2.852231,-2.52674,-2.418787,4.376492,2.856522,-3.239675,3.335323,4.40123,2.67388,3.435417,1.289734,-4.563345,1.041084,0.669216,4.882278,1.613301,-0.741409,1.730706,-2.82592,-3.607493,-2.236738,-4.840964,296.19
525,3.836212,1.954149,1.718193,-0.465585,-2.963758,-1.145826,0.22014,4.193065,-4.138153,3.330381,-0.899777,0.574075,4.934872,-0.100057,-1.027537,1.460142,-0.473522,-0.689742,-4.824347,-2.694008,-3.850043,-4.286031,2.789595,-0.496592,2.623495,-2.267087,4.688332,4.431972,488.8
526,-2.370506,0.716755,-4.682449,3.44607,3.222856,2.005095,3.696498,-1.993737,2.971575,-0.954829,-4.362507,0.564017,0.49413,-2.942058,2.86963,1.099079,-0.335828,-3.657433,2.462073,4.265527,4.554671,-4.619296,3.055418,-0.924456,-3.138376,-2.412789,3.067485,-0.721792,169.31
527,-0.420957,4.192547,4.327361,-4.825669,-0.151948,-2.128315,-2.776042,-1.06914,2.269838,-2.445988,4.619816,1.721464,-1.046394,-1.417012,3.734626,4.902138,-4.4631,-1.604443,-2.141847,-0.967057,2.92189,-4.134631,-2.799386,1.126331,1.60988,3.356386,2.74971,3.835743,287.18
528,-2.459395,2.083305,4.374227,1.456518,-4.127249,-4.47227,4.033151,-0.604012,-1.677703,1.187259,-3.267649,4.375199,0.27742,-3.699131,-2.734107,-0.106714,1.144448,1.537159,-3.293816,-3.670256,1.688175,-2.190195,4.010829,3.474219,3.599529,1.470726,4.511119,1.247408,212.0
529,-1.776295,-0.08535,-4.695644,2.488689,4.110519,-2.372541,0.542365,-1.907833,-4.7122,2.168576,4.588532,0.228908,0.289873,-0.765762,-1.896037,3.996094,-2.859934,-0.116892,-0.389726,0.351536,2.900949,-1.885194,4.366681,2.075844,1.068047,1.529663,-2.061472,4.455095,32.24
530,4.187389,4.240252,1.401536,-3.369497,-3.01321,1.945532,-1.228197,-2.14486,-1.566634,-3.340612,1.377324,-3.712092,-1.922192,-0.856112,-0.541083,-2.613876,3.692076,2.065494,1.18581,2.450915,-1.017936,-4.923422,-0.292072,-0.719997,-2.763387,1.629993,-3.926644,-3.027634,362.86
531,1.176809,3.52175,-2.426318,-1.960115,1.446818,-0.490522,-2.019146,1.98184,1.436741,-2.569803,0.15489,0.558968,-2.848508,2.235751,1.75153,2.848017,3.904267,1.085491,3.753139,-4.616869,4.988299,4.143008,-3.849596,4.760578,-3.497319,-4.335899,1.678161,-3.240324,149.42
532,2.35038,3.362812,-3.204916,1.281133,3.122062,1.33141,-2.814812,-2.274119,2.067063,0.593702,3.409828,3.83928,4.160557,-0.711407,-0.869842,1.141844,3.301987,-3.195316,-0.372985,-3.425624,4.800125,2.212491,-4.273321,1.524003,2.454448,2.047255,1.223613,-0.889014,419.39
533,-4.893285,-1.591041,4.402966,3.806197,-3.715605,1.990405,-2.291523,-2.159621,-0.750753,3.184319,1.515765,1.758363,3.815301,-1.365497,3.200881,3.840079,3.647153,2.838403,3.160805,0.847661,-1.250365,4.69297,-4.942498,-2.40453,-1.789792,1.066846,4.208558,3.221569,278.29
534,3.481247,0.643252,2.429837,0.036482,-3.18983,-4.167275,-0.264662,4.396099,-0.704305,-4.057222,-0.264309,-4.88759,1.717598,-4.361142,-3.643063,1.005457,0.359359,3.45358,0.855782,0.125513,-4.199854,2.133996,-2.966092,2.665369,0.629923,1.557636,3.337397,0.806177,151.71
535,3.525424,0.53521,0.651092,-2.04316,0.639387,-0.303985,3.264039,-2.345718,0.348556,-2.266865,-4.391029,-0.51333,-4.513779,-3.716482,3.727039,-4.094096,2.380911,-0.863516,-3.278737,1.271437,-3.384159,0.02078,1.001208,0.271006,0.850641,1.885433,4.111462,-3.231956,287.06
536,0.505973,-3.774205,2.849994,-3.366878,-2.710862,1.705872,1.172396,-1.36353,-2.492998,3.468483,-3.925615,-2.577232,1.760967,-3.523656,3.479524,3.984769,-1.87217,-4.708377,-3.727662,-0.820152,4.483613,2.466187,-0.417574,0.968118,-2.785744,0.126964,-2.561539,-1.036813,89.97
537,0.809753,4.419589,2.082218,-1.312234,-0.100483,0.214681,0.357762,-3.067736,-4.626375,-4.717986,-4.301453,-2.540833,-3.45749,2.71301,0.762676,4.71897,-4.565772,2.731187,4.674246,-2.428778,-0.102824,-1.293538,1.15779,-4.511563,-2.219769,-1.204529,-2.380811,-4.736434,24.36
538,-4.500978,-4.664419,4.674078,4.733435,0.526425,1.654163,-4.160015,-4.991093,-4.676277,0.620904,-2.437158,-1.837104,4.763433,0.196974,1.434952,3.358276,-2.072422,-3.654648,4.274052,-0.407843,-0.119356,1.865305,3.843146,-1.392121,1.72081,0.993089,-4.025013,-4.725981,460.71
539,1.425523,2.499666,-2.480399,2.477484,0.324019,-1.509907,4.587837,-1.276787,3.178875,4.088905,-0.408273,-2.780453,-1.77962,-4.850818,-2.830678,-0.611403,4.599888,3.174158,-1.546386,-4.044158,1.065599,2.248986,-4.613898,1.382469,2.291895,-2.945582,1.364653,1.338376,254.66
540,-1.206325,3.961547,-3.160661,-0.862783,-2.67795,-1.578454,2.44365,3.138008,4.069906,-4.433053,-0.223827,1.324648,-2.775021,3.400397,-4.014269,1.121146,2.316704,0.015199,3.195619,3.65812,-0.481502,-4.557479,-3.377419,1.950269,0.761873,-0.035811,-0.659604,-1.390695,451.29
541,3.349581,-1.926227,-0.31893,0.646611,1.246806,3.326246,2.84144,-3.025358,1.680446,-4.610857,1.601571,-3.212245,-2.568181,0.591777,3.926295,-3.388813,4.836534,-0.91355,2.095826,-3.294114,-3.597032,-0.071104,-2.886763,2.930656,1.333137,3.663515,-2.459104,1.680754,363.85
542,-1.797614,-4.917106,1.222732,3.0757,4.740613,0.375704,-1.990265,-3.918486,-4.803059,3.511201,0.916343,-3.052641,0.644977,-0.08089,-2.779983,0.115385,-1.304165,1.035133,0.021085,3.059546,-0.139643,-0.167562,-2.963204,4.511954,1.224692,-0.792983,2.860814,3.329606,95.61
543,4.000728,4.213537,0.979135,2.347518,4.480723,2.842748,-0.318066,-1.774629,4.524278,-0.641616,3.921092,3.94163,0.574379,2.231603,-1.820442,-4.115391,-1.489065,4.400657,-3.464143,4.024915,3.677683,-2.85224,-2.517096,-4.677611,0.248534,2.651794,-0.799877,2.136231,441.61
544,1.97198,1.494235,-0.808478,-4.210092,-3.401662,-4.395538,-2.602296,4.902011,-0.014769,-0.46454,-3.446947,-2.033902,-2.541099,-3.905457,3.665753,0.308759,1.079076,2.853823,1.093808,2.454547,2.146491,-4.037541,1.491511,3.181372,3.847478,-3.046114,-4.742927,3.230175,91.62
545,0.248661,-0.077128,3.123204,-0.608703,0.517612,-4.619209,3.91786,-3.800948,1.714441,4.820899,2.288398,-0.479836,0.248907,1.638274,-1.755875,-0.341652,-0.238776,-4.474128,2.332288,2.030178,-1.114211,-0.1262,2.437919,3.334948,-0.445441,-3.437728,-4.221277,4.280263,228.58
546,0.889837,-0.295411,4.63666,-4.802147,-2.537201,-3.268239,3.728115,-3.381689,-0.789753,-1.441283,0.467982,1.876756,0.09217,2.180193,2.922353,-1.428346,2.454027,-0.130516,-0.872738,2.270129,-0.344158,0.581914,4.900838,0.742595,0.133173,-2.869541,4.33805,1.023478,153.32
547,4.422382,2.701705,0.208378,0.845661,4.768976,0.763774,1.455253,2.621783,2.342604,2.691225,1.882893,-3.89066,-3.594849,-1.494606,1.430762,2.857065,1.289405,-4.602615,1.470255,-1.938678,-3.910657,-2.37687,-2.804083,-0.063349,4.864348,2.962937,-2.802837,-4.015341,437.01
548,-1.444156,0.733487,-4.411526,3.082054,-2.255712,-0.019852,0.990732,-3.733534,2.708979,-0.795666,0.295363,0.671707,-2.940166,-4.514046,1.891369,4.913004,-3.924953,2.060096,-4.131135,2.012846,-0.5927,-1.345716,3.080056,2.651829,1.266189,2.315599,2.963054,0.955335,225.81
549,1.079384,3.371478,1.408685,-2.092534,3.51107,0.063131,-1.774868,-0.462443,-0.498766,3.473722,-1.180102,3.069941,2.223454,-0.162599,-1.498889,2.485442,0.879034,3.533234,0.42117,-4.120558,-4.202204,0.632334,2.86735,0.040025,1.673665,-4.711681,-3.721248,1.351685,45.81
550,-4.189689,4.766762,-1.107984,1.985007,-0.345557,-4.512441,1.206093,3.314538,2.795663,-4.438915,3.771027,0.863521,1.064303,-4.02196,-1.378583,0.748795,-4.340443,2.001081,1.555922,-2.797954,-2.808402,4.178252,-1.080436,4.93027,2.054812,-3.785363,3.625894,1.325916,456.19
551,0.260011,1.320376,-0.820399,2.017805,-4.240727,-4.765342,-1.243445,-3.186536,3.724649,-1.310895,3.496109,0.620426,2.994427,4.859129,-2.684245,-4.381063,4.616381,0.919566,-2.317816,4.100113,2.670196,-3.972824,3.788451,-1.693413,-4.979381,2.13769,2.441791,-3.848971,400.47
552,-4.927046,-4.8017,-0.868431,1.416826,-1.194412,-0.478975,0.843944,1.016233,3.631633,-0.412496,4.392271,4.577149,0.419275,-0.530009,-4.599895,3.759716,-1.695039,0.608372,-1.340264,0.417644,-0.055779,-2.076477,-0.826137,3.255664,1.583062,3.851543,4.274131,-2.422887,65.41
553,-3.136639,-2.776888,-2.27983,-2.744242,4.617548,4.307277,1.702205,2.082853,4.694044,-4.167425,-4.048963,-4.034191,-0.784941,-2.091338,1.539366,-2.892072,-3.296168,0.240284,4.525912,-1.921158,3.054863,3.347134,-2.781571,2.234724,1.663333,-0.046214,1.998201,-1.993551,207.5
554,-3.297297,1.244042,3.404995,-2.883889,4.056915,-0.100592,1.622339,-3.293552,-0.934472,4.020376,2.692209,1.805253,-4.988124,-3.449313,-3.247953,-3.807757,3.494063,-2.214235,-0.962478,4.068454,0.434015,-0.47976,0.707785,-0.491928,3.465371,-0.134786,-0.142145,3.131295,430.16
555,2.814328,2.844671,4.409131,1.004352,-3.030767,-1.718871,-3.854543,-0.130015,-0.161997,2.71122,-4.243924,-0.858573,0.106445,1.765925,-1.496236,-0.981806,-0.901838,4.29681,4.98451,0.391305,3.987094,1.866989,0.382256,-3.346757,-0.39925,1.775216,-3.561852,-4.403224,364.01
556,-0.777105,-3.718988,-1.550074,0.775226,-2.782645,-4.497199,4.173288,-4.504121,2.74943,-0.304271,-2.075516,-1.380881,-4.360657,1.001041,3.887784,0.667417,1.92629,-3.288127,-3.46086,0.597826,-0.597168,-0.06503,-0.23997,-0.232225,-1.59423,-3.996762,1.064172,-4.550947,293.3
557,2.620286,3.394,-0.537888,1.834828,3.380796,3.727274,0.269605,-1.991847,0.714244,0.910706,2.274097,-0.017115,-1.833035,0.77094,-0.526744,-0.954667,-0.385956,1.653992,-1.96259,4.443053,1.19429,-2.961149,1.086363,-3.033168,-4.539274,0.796433,-4.956588,-0.02936,338.71
558,4.268389,3.462825,-0.666833,3.026642,4.641886,4.728503,4.542448,1.506436,-4.540056,-2.920259,2.145544,2.856777,3.470653,-1.420927,-1.228761,-0.092577,2.732671,-1.016884,4.457097,4.426821,3.200291,4.880369,-0.464049,4.520766,-2.770941,-3.637886,2.78239,-4.003925,279.43
559,0.252489,-3.789206,4.814611,0.843205,2.530705,-0.534682,2.635797,-2.098794,-3.565072,-0.784991,2.871991,3.099807,-1.7089,-1.68328,-0.29023,-0.958432,2.376023,2.73025,4.085326,2.089836,-0.780094,0.185488,-1.086687,-0.737857,1.168575,2.326647,2.682748,0.384666,193.88
560,-4.037002,-1.574642,2.204751,2.795725,0.141647,1.029596,-0.601206,0.9374,-1.954582,-0.756498,-0.465413,-1.725311,0.979176,0.76617,-1.808715,3.397289,-2.681484,-3.85172,-4.002544,3.746221,0.89471,-1.532841,0.552508,-2.175303,4.460963,-0.614141,0.329716,0.961762,301.15
561,3.804695,3.313977,1.897919,0.271663,-4.499924,1.776541,-4.292947,-0.628574,4.990364,-2.123128,-0.24983,3.594797,-4.510179,-2.46312,-3.56961,-0.392964,-1.80886,0.325622,1.27316,-4.444625,3.290051,-1.746812,3.488213,-4.95005,3.106603,4.106519,-1.296669,0.830671,304.65
562,-0.854191,1.984725,0.742033,4.532981,0.265482,-1.740284,-1.358369,-2.232298,3.286437,-3.475506,4.75088,-0.66191,4.899525,-0.133391,3.086389,3.568054,-2.493569,2.890876,1.762272,1.781502,-0.643001,2.848564,0.450551,-1.978409,1.864996,-3.742339,-1.820524,-2.424484,313.87
563,1.906626,3.846864,0.757581,1.79389,-1.483389,3.249235,-1.426984,-2.780725,3.518479,-4.854144,3.244684,-1.124664,-2.818446,-2.724058,-1.163927,4.299177,3.668654,0.096858,2.777192,-1.088069,2.763966,-4.056742,3.657465,0.726467,-1.62504,2.470941,-4.847433,1.609181,245.79
564,0.226679,1.747482,0.787628,2.768655,4.153982,-3.905585,0.375155,1.146055,-0.501647,2.444376,-0.374134,2.193775,0.014978,3.722688,-4.78846,3.025542,2.101064,-4.118311,0.639732,-1.972493,4.081577,-2.494482,-3.231622,-4.16844,-0.279516,-2.873392,1.730769,-0.930503,276.51
565,-4.874733,4.241136,4.275793,2.675483,-1.70208,0.525516,0.467647,4.783026,-1.492358,-4.018581,-0.345035,0.437095,3.574615,-2.899776,-1.738032,1.016055,2.119687,-3.364134,-0.07924,-2.802208,4.676321,4.934087,0.567837,-2.906991,-0.635873,-1.889012,4.959348,-1.078669,434.22
566,4.259209,-2.169199,-1.351037,0.648597,-0.61896,4.274156,-2.384962,-0.957981,-3.617051,1.272425,4.101191,-0.654023,-0.628529,-2.968673,-0.435315,-3.551296,-3.963885,-2.105083,-4.4022,-1.900487,-2.768592,-0.286703,-3.679108,0.897383,3.045229,-2.91587,4.889038,-3.327515,356.68
567,3.300426,-1.834775,-4.489811,2.464592,-3.434851,-3.568471,-1.641695,-1.714959,-3.91223,-4.972217,-3.480689,-1.244057,-0.882516,3.918501,-0.628594,-2.338536,4.104944,-1.101818,3.579789,-2.283496,-1.583004,0.219095,3.487509,-4.628213,-4.652037,0.167272,0.399905,4.787766,456.75
568,4.11943,4.763972,-1.427381,-4.357687,-0.42385,-1.160293,-2.370461,-3.741522,0.893146,4.85999,-0.419494,-0.415126,0.301686,3.076274,-2.981889,-1.879992,2.708138,4.90752,4.070505,-3.652918,-2.777447,-0.580568,-1.046767,1.881047,-4.260034,-4.239602,-0.355957,3.463386,106.46
